"ID","EnterpriseEntryID","DefinitionSetID","Entry","EntryCode","EntryName","EntryMnemonic","IsInactiveFLAG","IsEnforcedFLAG","IsCurrentFLAG","EffectiveDT","SexDE"
"5965","333302","0","2421","80.31","SHOULDER JOINT BIOPSY","8031","0","1","1","1999-1-21T12:47:47","0"
"5975","333312","0","2431","80.41","SHOULDER STRUCT DIVISION","8041","0","1","1","1999-1-21T12:47:48","0"
"5990","333327","0","2446","80.71","SHOULDER SYNOVECTOMY","8071","0","1","1","1999-1-21T12:47:51","0"
"4193","331530","0","649","26.30","SIALOADENECTOMY NOS","2630","0","1","1","1999-1-21T12:41:32","0"
"4806","332143","0","1262","45.76","SIGMOIDECTOMY","4576","0","1","1","1999-1-21T12:44:54","0"
"3928","331265","0","384","13.3","SIMP ASP LENS EXTRACTION","133","0","1","1","1999-1-21T12:40:51","0"
"4065","331402","0","521","20.41","SIMPLE MASTOIDECTOMY","2041","0","1","1","1999-1-21T12:41:11","0"
"4993","332330","0","1449","51.71","SIMPLE SUTURE CBD","5171","0","1","1","1999-1-21T12:45:22","0"
"3577","330914","0","33","02.11","SIMPLE SUTURE OF DURA","0211","0","1","1","1999-1-21T12:39:57","0"
"4119","331456","0","575","22.00","SINUS ASP & LAVAGE NOS","2200","0","1","1","1999-1-21T12:41:21","0"
"4121","331458","0","577","22.02","SINUS LAVAGE THRU OSTIUM","2202","0","1","1","1999-1-21T12:41:21","0"
"4120","331457","0","576","22.01","SINUS PUNCT FOR LAVAGE","2201","0","1","1","1999-1-21T12:41:21","0"
"4134","331471","0","590","22.60","SINUSECTOMY NOS","2260","0","1","1","1999-1-21T12:41:23","0"
"4130","331467","0","586","22.50","SINUSOTOMY NOS","2250","0","1","1","1999-1-21T12:41:22","0"
"6314","333651","0","2770","86.83","SIZE RED PLASTIC OP","8683","0","1","1","1999-1-21T12:48:40","0"
"6410","333747","0","2866","88.28","SKEL X-RAY-ANKLE & FOOT","8828","0","1","1","1999-1-21T12:48:53","0"
"6404","333741","0","2860","88.22","SKEL X-RAY-ELBOW/FOREARM","8822","0","1","1","1999-1-21T12:48:53","0"
"6411","333748","0","2867","88.29","SKEL X-RAY-LOW LIMB NOS","8829","0","1","1","1999-1-21T12:48:54","0"
"6408","333745","0","2864","88.26","SKEL X-RAY-PELV/HIP NEC","8826","0","1","1","1999-1-21T12:48:53","0"
"6403","333740","0","2859","88.21","SKEL X-RAY-SHOULD/UP ARM","8821","0","1","1","1999-1-21T12:48:52","0"
"6409","333746","0","2865","88.27","SKEL X-RAY-THIGH/KNEE/LE","8827","0","1","1","1999-1-21T12:48:53","0"
"6406","333743","0","2862","88.24","SKEL X-RAY-UP LIMB NOS","8824","0","1","1","1999-1-21T12:48:53","0"
"6405","333742","0","2861","88.23","SKEL X-RAY-WRIST & HAND","8823","0","1","1","1999-1-21T12:48:53","0"
"6412","333749","0","2868","88.31","SKELETAL SERIES X-RAY","8831","0","1","1","1999-1-21T12:48:54","0"
"6284","333621","0","2740","86.11","SKIN & SUBCU BIOPSY","8611","0","1","1","1999-1-21T12:48:35","0"
"6322","333659","0","2778","86.99","SKIN & SUBCU OP NEC","8699","0","1","1","1999-1-21T12:48:41","0"
"6289","333626","0","2745","86.24","SKIN CHEMOSURGERY","8624","0","1","1","1999-1-21T12:48:36","0"
"6277","333614","0","2733","86.02","SKIN DEFECT TATTOOING","8602","0","1","1","1999-1-21T12:48:34","0"
"6319","333656","0","2775","86.91","SKIN EXCISION FOR GRAFT","8691","0","1","1","1999-1-21T12:48:40","0"
"4219","331556","0","675","27.56","SKIN GRAFT TO MOUTH NEC","2756","0","1","1","1999-1-21T12:41:35","0"
"6318","333655","0","2774","86.89","SKIN REP & RECONST NEC","8689","0","1","1","1999-1-21T12:48:40","0"
"6297","333634","0","2753","86.59","SKIN SUTURE NEC","8659","0","1","1","1999-1-21T12:48:37","0"
"6285","333622","0","2741","86.19","SKIN/SUBCU DXTIC PX NEC","8619","0","1","1","1999-1-21T12:48:35","0"
"6283","333620","0","2739","86.09","SKIN/SUBCU INCISION NEC","8609","0","1","1","1999-1-21T12:48:35","0"
"3552","330889","0","8","01.15","SKULL BIOPSY","0115","0","1","1","1999-1-21T12:39:53","0"
"3574","330911","0","30","02.05","SKULL PLATE INSERTION","0205","0","1","1","1999-1-21T12:39:56","0"
"3576","330913","0","32","02.07","SKULL PLATE REMOVAL","0207","0","1","1","1999-1-21T12:39:56","0"
"6338","333675","0","2794","87.17","SKULL X-RAY NEC","8717","0","1","1","1999-1-21T12:48:43","0"
"6490","333827","0","2946","89.18","SLEEP FUNCTION TEST NEC","8918","0","1","1","1999-1-21T12:49:05","0"
"4776","332113","0","1232","45.19","SM BOWEL DXTIC PX NEC","4519","0","1","1","1999-1-21T12:44:49","0"
"4772","332109","0","1228","45.13","SM BOWEL ENDOSCOPY NEC","4513","0","1","1","1999-1-21T12:44:49","0"
"4815","332152","0","1271","46.01","SM BOWEL EXTERIORIZATION","4601","0","1","1","1999-1-21T12:44:55","0"
"4796","332133","0","1252","45.51","SM BOWEL SEG ISOLATION","4551","0","1","1","1999-1-21T12:44:52","0"
"4836","332173","0","1292","46.51","SM BOWEL STOMA CLOSURE","4651","0","1","1","1999-1-21T12:44:58","0"
"4832","332169","0","1288","46.41","SM BOWEL STOMA REVISION","4641","0","1","1","1999-1-21T12:44:57","0"
"4839","332176","0","1295","46.61","SM BOWEL-ABD WALL FIX","4661","0","1","1","1999-1-21T12:44:58","0"
"4810","332147","0","1266","45.91","SM-TO-SM BOWEL ANAST","4591","0","1","1","1999-1-21T12:44:54","0"
"4840","332177","0","1296","46.62","SMALL BOWEL FIXATION NEC","4662","0","1","1","1999-1-21T12:44:58","0"
"4768","332105","0","1224","45.02","SMALL BOWEL INCISION NEC","4502","0","1","1","1999-1-21T12:44:48","0"
"6365","333702","0","2821","87.63","SMALL BOWEL SERIES","8763","0","1","1","1999-1-21T12:48:47","0"
"4845","332182","0","1301","46.73","SMALL BOWEL SUTURE NEC","4673","0","1","1","1999-1-21T12:44:59","0"
"4812","332149","0","1268","45.93","SMALL-TO-LARGE BOWEL NEC","4593","0","1","1","1999-1-21T12:44:54","0"
"7045","334382","0","3501","99.42","SMALLPOX VACCINATION","9942","0","1","1","1999-1-21T12:50:30","0"
"4811","332148","0","1267","45.92","SMB-RECTAL STUMP ANAST","4592","0","1","1","1999-1-21T12:44:54","0"
"4631","331968","0","1087","40.29","SMP EXC LYMPHATIC NEC","4029","0","1","1","1999-1-21T12:44:27","0"
"5422","332759","0","1878","66.71","SMPL SUTURE FALL TUBE","6671","0","1","1","1999-1-21T12:46:26","0"
"5390","332727","0","1846","65.71","SMPL SUTURE OVARY NEC","6571","0","1","1","1999-1-21T12:46:22","0"
"7098","408270","0","3554","92.31","SNGL SOURCE PHOTON SURG","9231","0","1","1","1999-1-21T12:49:37","0"
"4884","332221","0","1340","48.41","SOAVE SUBMUC RECT RESECT","4841","0","1","1","1999-1-21T12:45:05","0"
"6182","333519","0","2638","83.95","SOFT TISSUE ASP NEC","8395","0","1","1","1999-1-21T12:48:20","0"
"6144","333481","0","2600","83.21","SOFT TISSUE BIOPSY","8321","0","1","1","1999-1-21T12:48:14","0"
"6143","333480","0","2599","83.19","SOFT TISSUE DIVISION NEC","8319","0","1","1","1999-1-21T12:48:14","0"
"6145","333482","0","2601","83.29","SOFT TISSUE DXTIC PX NEC","8329","0","1","1","1999-1-21T12:48:14","0"
"6138","333475","0","2594","83.09","SOFT TISSUE INCISION NEC","8309","0","1","1","1999-1-21T12:48:12","0"
"6185","333522","0","2641","83.98","SOFT TISSUE INJECT NEC","8398","0","1","1","1999-1-21T12:48:20","0"
"5121","332458","0","1577","55.52","SOLITARY KID NEPHRECTOMY","5552","0","1","1","1999-1-21T12:45:41","0"
"6738","334075","0","3194","93.41","SP TRACTION W SKULL DEV","9341","0","1","1","1999-1-21T12:49:43","0"
"6851","334188","0","3307","95.31","SPECTACLE FIT & DISPENSE","9531","0","1","1","1999-1-21T12:50:00","0"
"6763","334100","0","3219","93.74","SPEECH DEFECT TRAINING","9374","0","1","1","1999-1-21T12:49:47","0"
"7084","334421","0","3540","99.96","SPERM COLLECTION","9996","0","1","1","1999-1-21T12:50:36","0"
"5341","332678","0","1797","63.94","SPERM CORD ADHESIOLYSIS","6394","0","1","1","1999-1-21T12:46:14","0"
"5318","332655","0","1774","63.09","SPERM CORD DXTIC PX NEC","6309","0","1","1","1999-1-21T12:46:10","0"
"5343","332680","0","1799","63.99","SPERM CORD/EPID OPS NEC","6399","0","1","1","1999-1-21T12:46:15","0"
"5326","332663","0","1782","63.59","SPERM CORD/EPID REP NEC","6359","0","1","1","1999-1-21T12:46:11","0"
"5317","332654","0","1773","63.01","SPERM CORD/VAS DEF BX","6301","0","1","1","1999-1-21T12:46:10","0"
"5340","332677","0","1796","63.93","SPERMATIC CORD INCISION","6393","0","1","1","1999-1-21T12:46:14","0"
"5330","332667","0","1786","63.72","SPERMATIC CORD LIGATION","6372","0","1","1","1999-1-21T12:46:12","0"
"5338","332675","0","1794","63.91","SPERMATOCELE ASPIRATION","6391","0","1","1","1999-1-21T12:46:14","0"
"4138","331475","0","594","22.64","SPHENOIDECTOMY","2264","0","1","1","1999-1-21T12:41:24","0"
"4132","331469","0","588","22.52","SPHENOIDOTOMY","2252","0","1","1","1999-1-21T12:41:23","0"
"3663","331000","0","119","05.21","SPHENOPALATIN GANGLIONEC","0521","0","1","1","1999-1-21T12:40:10","0"
"4968","332305","0","1424","51.15","SPHINCT ODDI MANOMETRY","5115","0","1","1","1999-1-21T12:45:19","0"
"5004","332341","0","1460","51.89","SPHINCT OF ODDI OP NEC","5189","0","1","1","1999-1-21T12:45:24","0"
"4996","332333","0","1452","51.81","SPHINCTER OF ODDI DILAT","5181","0","1","1","1999-1-21T12:45:23","0"
"3622","330959","0","78","03.95","SPINAL BLOOD PATCH","0395","0","1","1","1999-1-21T12:40:04","0"
"3600","330937","0","56","03.09","SPINAL CANAL EXPLOR NEC","0309","0","1","1","1999-1-21T12:40:00","0"
"3626","330963","0","82","03.99","SPINAL CANAL OPS NEC","0399","0","1","1","1999-1-21T12:40:04","0"
"3612","330949","0","68","03.6","SPINAL CORD ADHESIOLYSIS","036","0","1","1","1999-1-21T12:40:02","0"
"3606","330943","0","62","03.39","SPINAL CORD DXTIC PX NEC","0339","0","1","1","1999-1-21T12:40:01","0"
"3605","330942","0","61","03.32","SPINAL CORD/MENINGES BX","0332","0","1","1","1999-1-21T12:40:01","0"
"6019","333356","0","2475","81.00","SPINAL FUSION NOS","8100","0","1","1","1999-1-21T12:47:55","0"
"3608","330945","0","64","03.51","SPINAL MENINGOCELE REP","0351","0","1","1","1999-1-21T12:40:02","0"
"3611","330948","0","67","03.59","SPINAL STRUCT REPAIR NEC","0359","0","1","1","1999-1-21T12:40:02","0"
"3604","330941","0","60","03.31","SPINAL TAP","0331","0","1","1","1999-1-21T12:40:01","0"
"3615","330952","0","71","03.79","SPINAL THECAL SHUNT NEC","0379","0","1","1","1999-1-21T12:40:03","0"
"6343","333680","0","2799","87.29","SPINAL X-RAY NEC","8729","0","1","1","1999-1-21T12:48:44","0"
"4659","331996","0","1115","41.39","SPLEEN DXTIC PX NEC","4139","0","1","1","1999-1-21T12:44:32","0"
"4670","332007","0","1126","41.99","SPLEEN OPERATION NEC","4199","0","1","1","1999-1-21T12:44:33","0"
"4667","332004","0","1123","41.94","SPLEEN TRANSPLANTATION","4194","0","1","1","1999-1-21T12:44:33","0"
"4660","331997","0","1116","41.41","SPLENIC CYST MARSUP","4141","0","1","1","1999-1-21T12:44:32","0"
"4654","331991","0","1110","41.2","SPLENOTOMY","412","0","1","1","1999-1-21T12:44:31","0"
"4044","331381","0","500","19.11","STAPEDECT W REPL INCUS","1911","0","1","1","1999-1-21T12:41:08","0"
"4045","331382","0","501","19.19","STAPEDECTOMY NEC","1919","0","1","1","1999-1-21T12:41:09","0"
"4047","331384","0","503","19.29","STAPEDECTOMY REV NEC","1929","0","1","1","1999-1-21T12:41:09","0"
"4043","331380","0","499","19.0","STAPES MOBILIZATION","190","0","1","1","1999-1-21T12:41:08","0"
"6701","334038","0","3157","92.3","STEREOTACTIC RADIOSURG","923","1","1","1","1996-11-18T17:36:21","0"
"7101","408273","0","3557","92.39","STEREOTAX RADIOSURG NEC","9239","0","1","1","1999-1-21T12:49:37","0"
"7097","408269","0","3553","92.30","STEREOTAX RADIOSURG NOS","9230","0","1","1","1999-1-21T12:49:37","0"
"6727","334064","0","3183","93.28","STRETCHING OF FASCIA","9328","0","1","1","1999-1-21T12:49:41","0"
"7083","334420","0","3539","99.95","STRETCHING OF FORESKIN","9995","0","1","1","1999-1-21T12:50:36","0"
"3613","330950","0","69","03.71","SUBARACH-PERITON SHUNT","0371","0","1","1","1999-1-21T12:40:02","0"
"3614","330951","0","70","03.72","SUBARACH-URETERAL SHUNT","0372","0","1","1","1999-1-21T12:40:02","0"
"3834","331171","0","290","10.91","SUBCONJUNCTIVAL INJECT","1091","0","1","1","1999-1-21T12:40:37","0"
"6797","334134","0","3253","94.26","SUBCONVULSIVE EST","9426","0","1","1","1999-1-21T12:49:52","0"
"4712","332049","0","1168","42.86","SUBCU TUNNEL W/O ANAST","4286","0","1","1","1999-1-21T12:44:40","0"
"4102","331439","0","558","21.5","SUBMUC NAS SEPTUM RESECT","215","0","1","1","1999-1-21T12:41:18","0"
"3686","331023","0","142","06.50","SUBSTERN THYROIDECT NOS","0650","0","1","1","1999-1-21T12:40:14","0"
"6031","333368","0","2487","81.13","SUBTALAR FUSION","8113","0","1","1","1999-1-21T12:47:56","0"
"5462","332799","0","1918","68.3","SUBTOT ABD HYSTERECTOMY","683","0","1","1","1999-1-21T12:46:32","0"
"6237","333574","0","2693","85.23","SUBTOTAL MASTECTOMY","8523","0","1","1","1999-1-21T12:48:28","0"
"6692","334029","0","3148","92.21","SUPERFICIAL RADIATION","9221","0","1","1","1999-1-21T12:49:36","0"
"6807","334144","0","3263","94.38","SUPP VERBAL PSYCHTX","9438","0","1","1","1999-1-21T12:49:53","0"
"5273","332610","0","1729","60.3","SUPRAPUBIC PROSTATECTOMY","603","0","1","1","1999-1-21T12:46:04","0"
"5250","332587","0","1706","59.4","SUPRAPUBIC SLING OP","594","0","1","1","1999-1-21T12:46:00","0"
"4329","331666","0","785","33.39","SURG COLLAPS OF LUNG NEC","3339","0","1","1","1999-1-21T12:41:52","0"
"5604","332941","0","2060","75.93","SURG CORRECT INVERT UTER","7593","0","1","1","1999-1-21T12:46:53","0"
"5563","332900","0","2019","73.1","SURG INDUCTION LABOR NEC","731","0","1","1","1999-1-21T12:46:47","0"
"4568","331905","0","1024","38.86","SURG OCCL ABD ARTERY NEC","3886","0","1","1","1999-1-21T12:44:18","0"
"4569","331906","0","1025","38.87","SURG OCCL ABD VEIN NEC","3887","0","1","1","1999-1-21T12:44:18","0"
"4566","331903","0","1022","38.84","SURG OCCL AORTA NEC","3884","0","1","1","1999-1-21T12:44:18","0"
"4145","331482","0","601","23.19","SURG TOOTH EXTRACT NEC","2319","0","1","1","1999-1-21T12:41:25","0"
"4749","332086","0","1205","44.42","SUT DUODENAL ULCER SITE","4442","0","1","1","1999-1-21T12:44:45","0"
"6104","333441","0","2560","82.44","SUT FLEXOR TEND HAND NEC","8244","0","1","1","1999-1-21T12:48:07","0"
"4748","332085","0","1204","44.41","SUT GASTRIC ULCER SITE","4441","0","1","1","1999-1-21T12:44:45","0"
"4196","331533","0","652","26.41","SUT SALIVARY GLAND LAC","2641","0","1","1","1999-1-21T12:41:32","0"
"5323","332660","0","1779","63.51","SUT SPERM CORD/EPID LAC","6351","0","1","1","1999-1-21T12:46:11","0"
"6101","333438","0","2557","82.41","SUT TENDON SHEATH HAND","8241","0","1","1","1999-1-21T12:48:07","0"
"5167","332504","0","1623","56.82","SUT URETERAL LACERATION","5682","0","1","1","1999-1-21T12:45:48","0"
"5332","332669","0","1788","63.81","SUT VAS DEF & EPID LAC","6381","0","1","1","1999-1-21T12:46:12","0"
"4930","332267","0","1386","49.71","SUTURE ANAL LACERATION","4971","0","1","1","1999-1-21T12:45:12","0"
"5199","332536","0","1655","57.81","SUTURE BLADDER LAC","5781","0","1","1","1999-1-21T12:45:53","0"
"6261","333598","0","2717","85.81","SUTURE BREAST LACERATION","8581","0","1","1","1999-1-21T12:48:32","0"
"6077","333414","0","2533","81.94","SUTURE CAPS/LIG ANKLE/FT","8194","0","1","1","1999-1-21T12:48:03","0"
"6078","333415","0","2534","81.95","SUTURE CAPS/LIG LEG NEC","8195","0","1","1","1999-1-21T12:48:04","0"
"6076","333413","0","2532","81.93","SUTURE CAPS/LIG UE","8193","0","1","1","1999-1-21T12:48:03","0"
"5447","332784","0","1903","67.61","SUTURE CERVICAL LAC","6761","0","1","1","1999-1-21T12:46:30","0"
"4365","331702","0","821","34.71","SUTURE CHEST WALL LAC","3471","0","1","1","1999-1-21T12:41:57","0"
"4371","331708","0","827","34.82","SUTURE DIAPHRAGM LAC","3482","0","1","1","1999-1-21T12:41:58","0"
"3764","331101","0","220","08.42","SUTURE ENTROPION REPAIR","0842","0","1","1","1999-1-21T12:40:26","0"
"4708","332045","0","1164","42.82","SUTURE ESOPHAGEAL LAC","4282","0","1","1","1999-1-21T12:44:39","0"
"4036","331373","0","492","18.4","SUTURE EXT EAR LAC","184","0","1","1","1999-1-21T12:41:07","0"
"4754","332091","0","1210","44.61","SUTURE GASTRIC LAC","4461","0","1","1","1999-1-21T12:44:46","0"
"6106","333443","0","2562","82.46","SUTURE HAND MUSCLE/FASC","8246","0","1","1","1999-1-21T12:48:08","0"
"6105","333442","0","2561","82.45","SUTURE HAND TENDON NEC","8245","0","1","1","1999-1-21T12:48:07","0"
"5127","332464","0","1583","55.81","SUTURE KIDNEY LACERATION","5581","0","1","1","1999-1-21T12:45:42","0"
"4255","331592","0","711","29.51","SUTURE LAC OF PHARYNX","2951","0","1","1","1999-1-21T12:41:41","0"
"4847","332184","0","1303","46.75","SUTURE LG BOWEL LAC","4675","0","1","1","1999-1-21T12:44:59","0"
"4591","331928","0","1047","39.31","SUTURE OF ARTERY","3931","0","1","1","1999-1-21T12:44:22","0"
"3848","331185","0","304","11.51","SUTURE OF CORNEAL LAC","1151","0","1","1","1999-1-21T12:40:39","0"
"4164","331501","0","620","24.32","SUTURE OF GUM LACERATION","2432","0","1","1","1999-1-21T12:41:27","0"
"4284","331621","0","740","31.61","SUTURE OF LARYNGEAL LAC","3161","0","1","1","1999-1-21T12:41:45","0"
"4214","331551","0","670","27.51","SUTURE OF LIP LACERATION","2751","0","1","1","1999-1-21T12:41:35","0"
"4215","331552","0","671","27.52","SUTURE OF MOUTH LAC NEC","2752","0","1","1","1999-1-21T12:41:35","0"
"4222","331559","0","678","27.61","SUTURE OF PALATE LAC","2761","0","1","1","1999-1-21T12:41:36","0"
"4893","332230","0","1349","48.71","SUTURE OF RECTAL LAC","4871","0","1","1","1999-1-21T12:45:06","0"
"4180","331517","0","636","25.51","SUTURE OF TONGUE LAC","2551","0","1","1","1999-1-21T12:41:30","0"
"4289","331626","0","745","31.71","SUTURE OF TRACHEAL LAC","3171","0","1","1","1999-1-21T12:41:46","0"
"4592","331929","0","1048","39.32","SUTURE OF VEIN","3932","0","1","1","1999-1-21T12:44:22","0"
"4590","331927","0","1046","39.30","SUTURE OF VESSEL NOS","3930","0","1","1","1999-1-21T12:44:21","0"
"5349","332686","0","1805","64.41","SUTURE PENILE LACERATION","6441","0","1","1","1999-1-21T12:46:16","0"
"4747","332084","0","1203","44.40","SUTURE PEPTIC ULCER NOS","4440","0","1","1","1999-1-21T12:44:45","0"
"3907","331244","0","363","12.81","SUTURE SCLERAL LAC","1281","0","1","1","1999-1-21T12:40:48","0"
"5296","332633","0","1752","61.41","SUTURE SCROTAL LAC","6141","0","1","1","1999-1-21T12:46:07","0"
"5311","332648","0","1767","62.61","SUTURE TESTICULAR LAC","6261","0","1","1","1999-1-21T12:46:09","0"
"3695","331032","0","151","06.93","SUTURE THYROID GLAND","0693","0","1","1","1999-1-21T12:40:16","0"
"5226","332563","0","1682","58.41","SUTURE URETHRAL LAC","5841","0","1","1","1999-1-21T12:45:57","0"
"5479","332816","0","1935","69.41","SUTURE UTERINE LAC","6941","0","1","1","1999-1-21T12:46:35","0"
"5515","332852","0","1971","70.71","SUTURE VAGINA LACERATION","7071","0","1","1","1999-1-21T12:46:40","0"
"5540","332877","0","1996","71.71","SUTURE VULVAR/PERI LAC","7171","0","1","1","1999-1-21T12:46:44","0"
"3827","331164","0","283","10.41","SYMBLEPH REP W FREE GRFT","1041","0","1","1","1999-1-21T12:40:36","0"
"3662","330999","0","118","05.19","SYMPATH NERV DXTIC PX","0519","0","1","1","1999-1-21T12:40:10","0"
"3661","330998","0","117","05.11","SYMPATH NERV OR GANG BX","0511","0","1","1","1999-1-21T12:40:09","0"
"3672","331009","0","128","05.81","SYMPATH NERV/GANG REPAIR","0581","0","1","1","1999-1-21T12:40:11","0"
"3660","330997","0","116","05.0","SYMPATH NERVE DIVISION","050","0","1","1","1999-1-21T12:40:09","0"
"3671","331008","0","127","05.39","SYMPATH NERVE INJECT NEC","0539","0","1","1","1999-1-21T12:40:11","0"
"3673","331010","0","129","05.89","SYMPATHETIC NERV OPS NEC","0589","0","1","1","1999-1-21T12:40:11","0"
"5131","332468","0","1587","55.85","SYMPHYSIOTOMY","5585","0","1","1","1999-1-21T12:45:43","0"
"6316","333653","0","2772","86.85","SYNDACTYLY CORRECTION","8685","0","1","1","1999-1-21T12:48:40","0"
"5998","333335","0","2454","80.79","SYNOVECTOMY SITE NEC","8079","0","1","1","1999-1-21T12:47:52","0"
"5989","333326","0","2445","80.70","SYNOVECTOMY SITE NOS","8070","0","1","1","1999-1-21T12:47:50","0"
"5641","332978","0","2097","76.92","SYNTH IMPL TO FACE BONE","7692","0","1","1","1999-1-21T12:46:58","0"
"4579","331916","0","1035","39.0","SYSTEMIC TO PA SHUNT","390","0","1","1","1999-1-21T12:44:20","0"
"4237","331574","0","693","28.3","T&A","283","0","1","1","1999-1-21T12:41:38","0"
"3642","330979","0","98","04.44","TARSAL TUNNEL RELEASE","0444","0","1","1","1999-1-21T12:40:07","0"
"6033","333370","0","2489","81.15","TARSOMETATARSAL FUSION","8115","0","1","1","1999-1-21T12:47:57","0"
"3987","331324","0","443","15.3","TEMP DETACH >1 EXOC MUSC","153","0","1","1","1999-1-21T12:41:00","0"
"4820","332157","0","1276","46.11","TEMPORARY COLOSTOMY","4611","0","1","1","1999-1-21T12:44:56","0"
